,school,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,rnd,pick,completions_total,attempts_total,passing_yards_total,pass_td_total,ints_thrown_total,rush_attempts_total,rush_yards_total,rush_td_total,receptions_total,rec_yards_total,rec_td_total,rush_rec_plays_total,tot_rush_rec_yards,total__rush_rec_tds,college_score_total,completions_avg,attempts_avg,completion_percentage,passing_yards_avg,pass_yards_per_attempt,adjusted_pass_yards_per_attempt,pass_td_avg,ints_thrown_avg,passer_rating,rush_attempts_avg,rush_yards_avg,avg_rush_yards,rush_td_avg,receptions_avg,rec_yards_avg,avg_rec_yards,rec_td_avg,rush_rec_plays_avg,avg_rush_rec_yards,college_score_avg,nfl_score,position_FB,position_QB,position_RB,position_TE,position_WR
1038,41.0,187.96,204.0,4.62,31.0,0.0,116.0,6.75,4.08,3.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.550000000000001,False,False,False,False,True
1039,30.0,195.57999999999998,258.0,100.0,33.0,18.0,114.0,7.12,4.33,5.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.0,20545.0,208.0,1466.0,20545.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,12.3,0.0,3.0,12.3,0.0,0.0,False,False,False,True,False
1040,110.0,175.26,196.0,4.37,33.5,17.0,121.0,100.0,100.0,5.0,179.0,0.0,0.0,0.0,0.0,0.0,4661.0,25853.0,240.0,887.0,8209.0,46.0,5548.0,34062.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,5.6,0.0,2.0,10.0,6.0,0.0,8.0,6.1,0.0,0.0,False,False,True,False,False
1041,153.0,180.34,213.0,4.5,35.5,15.0,125.0,100.0,100.0,4.0,143.0,0.0,0.0,0.0,0.0,0.0,6517.0,39502.0,355.0,847.0,7600.0,20.0,7364.0,47102.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,102.0,5.7,1.0,2.0,17.0,8.3,0.0,17.0,6.0,0.0,5.4,False,False,True,False,False
1042,167.0,187.96,225.0,4.8,30.0,0.0,114.0,6.88,4.08,1.0,10.0,11481.0,18211.0,145421.0,1163.0,446.0,4433.0,11208.0,276.0,21.0,63.0,0.0,4454.0,11271.0,276.0,670.74,28.0,44.0,62.3,367.0,7.9,8.3,3.0,1.0,145.5,11.0,27.0,2.9,1.0,1.0,3.0,3.0,0.0,11.0,2.9,31.94,0.0,False,True,False,False,False
1043,163.0,190.5,208.0,4.4,30.5,10.0,121.0,7.05,4.19,4.0,128.0,0.0,0.0,0.0,0.0,0.0,16.0,-57.0,0.0,1285.0,22662.0,196.0,1301.0,22605.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.0,-9.0,0.0,4.0,61.0,17.3,0.0,4.0,17.3,0.0,0.75,False,False,False,False,True
1044,157.0,180.34,202.0,4.48,37.5,10.0,121.0,6.57,4.22,1.0,8.0,38.0,58.0,775.0,38.0,0.0,8945.0,53659.0,281.0,1351.0,16138.0,138.0,10296.0,69797.0,419.0,2131.1,1.0,1.0,100.0,11.0,11.0,31.0,1.0,0.0,522.4,23.0,115.0,5.8,0.0,3.0,26.0,10.0,0.0,26.0,6.6,29.4,13.4,False,False,True,False,False
1045,79.0,177.8,214.0,4.53,36.0,15.0,120.0,7.26,4.56,6.0,188.0,0.0,21.0,0.0,0.0,0.0,9875.0,56252.0,582.0,1647.0,17528.0,128.0,11522.0,73780.0,710.0,480.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,71.0,4.3,1.0,1.0,10.5,7.0,0.0,17.0,6.0,23.2,3.95,False,False,True,False,False
1046,52.0,170.18,173.0,4.42,36.0,11.0,123.0,6.64,4.15,5.0,172.0,0.0,0.0,0.0,0.0,0.0,378.0,3591.0,62.0,600.0,8046.0,61.0,978.0,11637.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,7.0,0.0,2.0,32.0,9.0,0.0,4.0,11.2,0.0,2.1,False,False,False,False,True
1047,17.0,175.26,214.0,4.49,35.5,0.0,121.0,6.93,4.28,5.0,162.0,0.0,0.0,0.0,0.0,0.0,8494.0,49080.0,567.0,1344.0,13616.0,133.0,9838.0,62696.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,128.0,5.5,1.0,3.0,24.0,9.4,0.0,24.0,6.0,0.0,0.0,False,False,True,False,False
1048,89.0,193.04,246.0,4.64,37.5,21.0,133.0,6.97,4.34,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,16698.0,151.0,980.0,16698.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,14.5,0.0,2.0,14.5,0.0,2.9,False,False,False,True,False
1049,125.0,180.34,233.0,4.65,33.0,30.0,116.0,7.26,4.37,4.0,114.0,0.0,0.0,0.0,0.0,0.0,7731.0,49259.0,598.0,380.0,3282.0,30.0,8111.0,52541.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,100.0,6.5,1.0,1.0,9.0,9.0,0.0,20.0,6.5,0.0,7.4,False,False,True,False,False
1050,135.0,187.96,226.0,4.82,31.0,0.0,110.0,7.14,4.31,5.0,171.0,5916.0,10177.0,76419.0,650.0,241.0,2569.0,8716.0,51.0,21.0,195.0,0.0,2590.0,8911.0,51.0,411.18000000000006,13.0,21.0,56.5,184.5,6.8,6.7,1.0,0.0,128.1,5.0,19.0,3.0,0.0,1.0,11.0,11.0,0.0,6.0,3.0,19.580000000000002,9.16,False,True,False,False,False
1051,146.0,172.72,176.0,4.48,33.5,5.0,117.0,100.0,100.0,4.0,132.0,14.0,56.0,224.0,14.0,0.0,13541.0,81299.0,731.0,1155.0,12842.0,102.0,14696.0,94141.0,833.0,720.66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,112.0,5.8,1.0,2.0,18.0,9.0,0.0,21.0,6.3,23.0,0.0,False,False,True,False,False
1052,166.0,190.5,194.0,4.52,37.0,0.0,124.0,6.83,4.13,4.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761.0,28300.0,299.0,1761.0,28300.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,71.0,14.8,1.0,3.0,14.8,0.0,1.6,False,False,False,False,True
1053,170.0,193.04,270.0,4.86,30.0,0.0,110.0,7.05,4.51,4.0,127.0,0.0,0.0,0.0,0.0,0.0,2467.0,6834.0,0.0,1491.0,17148.0,342.0,3958.0,23982.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,0.0,2.0,12.0,10.0,0.0,2.0,5.0,0.0,1.8,False,False,False,True,False
1054,184.0,177.8,231.0,4.93,32.0,19.0,114.0,7.27,4.34,6.0,206.0,47.0,61.0,535.0,22.0,0.0,2333.0,8873.0,53.0,1037.0,11771.0,55.0,3370.0,20644.0,108.0,527.36,1.0,1.0,100.0,9.0,9.0,9.0,0.0,0.0,175.6,3.0,10.0,3.0,0.0,2.0,16.0,10.4,0.0,5.0,4.4,14.719999999999999,0.0,True,False,False,False,False
1055,186.0,180.34,188.0,4.22,37.0,0.0,133.0,100.0,100.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,232.0,1960.0,7.0,1591.0,23494.0,243.0,1823.0,25454.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,4.0,48.0,10.0,0.0,4.0,11.7,0.0,0.0,False,False,False,False,True
1056,124.0,180.34,196.0,4.31,37.0,18.0,119.0,7.09,4.33,2.0,40.0,0.0,0.0,0.0,0.0,0.0,1821.0,13197.0,176.0,1399.0,16060.0,128.0,3220.0,29257.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,7.0,0.0,2.0,32.0,10.0,0.0,8.0,8.5,0.0,4.8,False,False,False,False,True
1057,37.0,195.57999999999998,253.0,100.0,33.0,22.0,121.0,100.0,100.0,5.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False
1058,10.0,198.12,278.0,4.79,32.5,24.0,121.0,7.09,4.38,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,False,False,False,True,False
1059,45.0,190.5,248.0,4.62,38.0,22.0,127.0,100.0,4.18,3.0,100.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,0.0,2148.0,24678.0,225.0,2155.0,24713.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,4.0,35.0,10.0,0.0,4.0,9.8,0.0,1.8,False,False,False,True,False
1060,178.0,185.42,215.0,4.54,32.5,15.0,120.0,100.0,100.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,139.0,728.0,0.0,2572.0,35111.0,316.0,2711.0,35839.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,5.0,66.0,12.3,0.0,6.0,11.4,0.0,9.899999999999999,False,False,False,False,True
1061,8.0,195.57999999999998,252.0,4.69,29.0,0.0,116.0,100.0,100.0,5.0,154.0,0.0,0.0,0.0,0.0,0.0,30.0,69.0,0.0,949.0,13594.0,170.0,979.0,13663.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,23.0,12.0,0.0,2.0,11.0,0.0,1.1,False,False,False,True,False
1062,3.0,180.34,204.0,4.49,34.0,0.0,124.0,100.0,100.0,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,False,False,False,False,True
1063,110.0,172.72,181.0,4.51,32.0,11.0,116.0,6.77,4.0,4.0,133.0,40.0,77.0,1928.0,33.0,0.0,295.0,1027.0,0.0,3204.0,36492.0,264.0,3499.0,37519.0,264.0,280.14,1.0,1.0,100.0,11.0,11.0,11.0,0.0,0.0,192.4,1.0,4.0,3.0,0.0,4.0,38.0,10.5,0.0,5.0,9.4,9.66,6.25,False,False,False,False,True
1064,192.0,180.34,203.0,4.5,33.5,13.0,132.0,6.57,4.21,3.0,72.0,0.0,0.0,0.0,0.0,0.0,172.0,65.0,0.0,3391.0,55180.0,534.0,3563.0,55245.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,75.0,16.0,1.0,4.0,14.3,0.0,1.05,False,False,False,False,True
1065,80.0,172.72,181.0,4.63,33.0,13.0,117.0,6.74,4.01,5.0,177.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3916.0,51652.0,402.0,3916.0,51652.0,402.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,12.1,0.0,5.0,12.1,0.0,5.85,False,False,False,False,True
1066,110.0,187.96,222.0,4.67,27.5,0.0,116.0,6.87,4.25,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15,False,True,False,False,False
1067,30.0,187.96,221.0,4.66,32.5,0.0,119.0,6.95,4.31,1.0,12.0,10273.0,14666.0,125901.0,1070.0,352.0,5350.0,26784.0,410.0,0.0,0.0,0.0,5350.0,26784.0,410.0,0.0,23.0,33.0,72.9,289.0,8.5,8.6,2.0,1.0,159.5,13.0,54.0,4.5,1.0,0.0,0.0,0.0,0.0,13.0,4.5,0.0,33.04,False,True,False,False,False
1068,23.0,195.57999999999998,229.0,4.79,33.0,0.0,118.0,6.92,4.21,3.0,87.0,10261.0,16606.0,116190.0,893.0,384.0,921.0,-1054.0,96.0,13.0,-130.0,0.0,934.0,-1184.0,96.0,334.36,28.0,47.0,63.4,310.0,6.9,7.0,2.0,1.0,133.1,2.0,-4.0,-0.8,0.0,1.0,-10.0,-10.0,0.0,2.0,-0.8,25.72,0.0,False,True,False,False,False
1069,125.0,182.88,178.0,100.0,0.0,0.0,0.0,100.0,100.0,4.0,110.0,0.0,28.0,0.0,0.0,0.0,190.0,1695.0,0.0,1766.0,33912.0,314.0,1956.0,35607.0,314.0,491.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,4.0,83.0,20.0,1.0,5.0,19.3,23.4,8.25,False,False,False,False,True
1070,12.0,182.88,212.0,4.59,30.0,0.0,123.0,7.25,4.53,4.0,134.0,0.0,0.0,0.0,0.0,0.0,15496.0,81066.0,775.0,1649.0,17719.0,40.0,17145.0,98785.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,70.0,4.4,0.0,2.0,24.0,9.0,0.0,17.0,5.1,0.0,6.85,False,False,True,False,False
1071,179.0,180.34,210.0,4.41,35.0,14.0,125.0,7.19,4.19,4.0,121.0,0.0,0.0,0.0,0.0,0.0,5800.0,35525.0,247.0,284.0,2783.0,0.0,6084.0,38308.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,0.0,3.0,22.0,11.0,0.0,2.0,5.0,0.0,0.0,False,False,True,False,False
1072,30.0,193.04,218.0,100.0,32.5,15.0,121.0,100.0,100.0,1.0,7.0,96.0,105.0,2156.0,0.0,9.0,3339.0,13120.0,169.0,31928.0,478057.0,4696.0,35267.0,491177.0,4865.0,1359.16,1.0,1.0,100.0,23.0,23.0,23.0,0.0,0.0,293.2,2.0,9.0,2.0,0.0,4.0,54.0,14.3,1.0,4.0,13.5,14.120000000000001,4.5,False,False,False,False,True
1073,186.0,182.88,186.0,100.0,0.0,0.0,0.0,100.0,100.0,2.0,44.0,40.0,76.0,1738.0,20.0,0.0,292.0,4382.0,0.0,5823.0,67500.0,651.0,6115.0,71882.0,651.0,0.0,1.0,1.0,50.0,39.0,25.0,25.0,0.0,0.0,260.0,1.0,17.0,-1.0,0.0,4.0,41.0,11.5,0.0,4.0,11.5,0.0,10.8,False,False,False,False,True
1074,25.0,190.5,249.0,100.0,0.0,0.0,0.0,100.0,100.0,3.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3386.0,50681.0,325.0,3386.0,50681.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,15.7,0.0,3.0,15.7,0.0,2.2,False,False,False,True,False
1075,198.0,195.57999999999998,237.0,4.75,33.5,0.0,119.0,6.9,4.4,1.0,7.0,11676.0,20438.0,158708.0,1810.0,525.0,32231.0,127943.0,1021.0,13871.0,149523.0,876.0,46102.0,277466.0,1897.0,687.0799999999999,12.0,24.0,58.3,154.0,8.1,10.5,1.0,0.0,162.9,5.0,17.0,3.0,0.0,3.0,23.0,9.0,0.0,5.0,5.0,29.9,13.68,False,True,False,False,False
1076,125.0,195.57999999999998,256.0,4.67,31.0,17.0,113.0,7.34,4.38,3.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5703.0,77769.0,885.0,5703.0,77769.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,13.0,1.0,4.0,13.0,0.0,5.1,False,False,False,True,False
1077,127.0,193.04,216.0,4.62,34.0,13.0,121.0,7.07,4.25,7.0,228.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,4908.0,93283.0,534.0,4928.0,93303.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,87.0,18.8,0.0,4.0,18.8,0.0,6.0,False,False,False,False,True
1078,7.0,185.42,228.0,4.46,33.5,15.0,122.0,6.91,4.35,4.0,131.0,60.0,77.0,621.0,21.0,0.0,12820.0,62218.0,450.0,2025.0,12531.0,11.0,14845.0,74749.0,461.0,1271.84,1.0,1.0,100.0,3.0,3.0,3.0,0.0,0.0,125.2,11.0,46.0,4.6,0.0,2.0,9.0,3.8,0.0,12.0,4.5,18.7,0.5,False,False,True,False,False
1079,133.0,182.88,233.0,4.4,41.0,29.0,0.0,100.0,4.24,1.0,2.0,190.0,190.0,3408.0,98.0,0.0,20701.0,105460.0,1657.0,3685.0,38534.0,174.0,24386.0,143994.0,1831.0,2990.1199999999994,1.0,1.0,100.0,16.0,16.0,36.0,1.0,0.0,564.4,17.0,77.0,4.7,2.0,3.0,33.0,11.0,0.0,20.0,5.1,19.339999999999996,19.45,False,False,True,False,False
1080,146.0,187.96,245.0,100.0,0.0,0.0,0.0,100.0,100.0,7.0,237.0,22.0,72.0,231.0,2.0,4.0,24.0,99.0,0.0,1096.0,9034.0,92.0,1120.0,9133.0,92.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,10.0,8.0,0.0,2.0,8.0,0.0,0.0,True,False,False,False,False
1081,89.0,175.26,184.0,100.0,0.0,11.0,0.0,100.0,100.0,6.0,210.0,92.0,92.0,1564.0,0.0,0.0,60.0,1008.0,0.0,5445.0,59267.0,712.0,5505.0,60275.0,712.0,0.0,1.0,1.0,100.0,17.0,17.0,17.0,0.0,0.0,242.8,1.0,0.0,0.0,0.0,3.0,45.0,11.1,0.0,3.0,11.1,0.0,0.0,False,False,False,False,True
1082,121.0,195.57999999999998,214.0,4.48,0.0,20.0,0.0,100.0,100.0,6.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
1083,30.0,187.96,202.0,4.43,33.5,11.0,115.0,6.71,4.37,6.0,185.0,19.0,19.0,665.0,0.0,0.0,18.0,-90.0,0.0,5592.0,75389.0,762.0,5610.0,75299.0,762.0,0.0,1.0,1.0,100.0,35.0,35.0,35.0,0.0,0.0,394.0,1.0,-5.0,-5.0,0.0,4.0,55.0,13.0,1.0,4.0,13.0,0.0,0.0,False,False,False,False,True
1084,43.0,180.34,200.0,4.41,34.0,0.0,121.0,100.0,100.0,4.0,105.0,13.0,13.0,26.0,13.0,0.0,144.0,652.0,21.0,1258.0,19780.0,120.0,1402.0,20432.0,141.0,0.0,1.0,1.0,100.0,2.0,2.0,22.0,1.0,0.0,446.8,1.0,4.0,4.0,0.0,3.0,48.0,12.0,0.0,3.5,11.0,0.0,4.9,False,False,False,False,True
1085,167.0,190.5,226.0,4.59,38.5,18.0,130.0,6.56,4.03,6.0,191.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,6345.0,67060.0,604.0,6348.0,67069.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,6.0,55.0,10.6,0.0,6.0,10.6,0.0,0.0,False,False,False,False,True
1086,76.0,190.5,199.0,4.34,40.0,16.0,129.0,100.0,100.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,855.0,5081.0,55.0,2974.0,67799.0,321.0,3829.0,72880.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.5,0.0,4.0,63.0,19.7,0.0,5.0,17.5,0.0,0.0,False,False,False,False,True
1087,52.0,180.34,227.0,4.52,38.5,29.0,128.0,7.09,4.25,2.0,35.0,0.0,0.0,0.0,0.0,0.0,19772.0,124463.0,1059.0,540.0,6502.0,47.0,20312.0,130965.0,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,85.0,5.9,1.0,1.0,11.0,11.0,0.0,15.0,6.3,0.0,14.0,False,False,True,False,False
1088,26.0,190.5,254.0,4.8,38.0,18.0,120.0,7.13,4.23,5.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3764.0,53630.0,565.0,3764.0,53630.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.0,13.6,0.0,3.0,13.6,0.0,1.4,False,False,False,True,False
1089,167.0,177.8,181.0,4.43,34.5,14.0,113.0,6.93,4.15,4.0,103.0,0.0,0.0,0.0,0.0,0.0,230.0,1224.0,7.0,7081.0,106130.0,664.0,7311.0,107354.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,6.0,86.0,15.8,0.0,6.0,15.8,0.0,7.5,False,False,False,False,True
1090,178.0,190.5,221.0,4.85,26.5,0.0,105.0,6.96,4.4,1.0,3.0,24043.0,38321.0,340589.0,2238.0,723.0,6714.0,11360.0,397.0,0.0,0.0,0.0,6714.0,11360.0,397.0,0.0,20.0,29.0,62.5,311.0,8.8,9.3,2.0,1.0,156.6,5.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,13.32,False,True,False,False,False
1091,186.0,193.04,262.0,4.87,28.0,15.0,111.0,7.07,4.4,4.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.0,19037.0,13.0,1462.0,19037.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,8.0,0.0,2.0,8.0,0.0,6.35,False,False,False,True,False
1092,48.0,175.26,205.0,4.55,34.0,19.0,122.0,6.79,4.07,4.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,False,False,True,False,False
1093,76.0,187.96,222.0,4.76,30.5,0.0,114.0,7.09,4.37,7.0,219.0,16282.0,27384.0,225780.0,1554.0,424.0,6965.0,8001.0,215.0,0.0,0.0,0.0,6965.0,8001.0,215.0,0.0,13.0,25.0,62.5,200.0,7.9,8.2,1.0,0.0,140.0,6.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,6.0,0.1,0.0,0.0,False,True,False,False,False
1094,188.0,193.04,215.0,100.0,26.5,0.0,103.0,100.0,100.0,6.0,199.0,35801.0,55624.0,357435.0,2685.0,1472.0,7261.0,-13219.0,22.0,0.0,0.0,0.0,7261.0,-13219.0,22.0,0.0,34.0,48.0,65.1,311.0,6.7,6.6,2.0,1.0,127.8,5.0,-9.0,-1.7,0.0,0.0,0.0,0.0,0.0,5.0,-1.7,0.0,0.0,False,True,False,False,False
1095,129.0,180.34,229.0,4.54,34.0,17.0,118.0,6.9,4.16,3.0,71.0,2.0,2.0,52.0,2.0,0.0,21851.0,134177.0,1046.0,1381.0,12815.0,36.0,23232.0,146992.0,1082.0,0.0,1.0,1.0,100.0,26.0,26.0,46.0,1.0,0.0,648.4,19.0,122.0,6.4,0.0,1.0,9.0,8.0,0.0,20.0,6.8,0.0,4.9,False,False,True,False,False
1096,197.0,195.57999999999998,247.0,100.0,0.0,14.0,0.0,100.0,100.0,5.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4533.0,49263.0,142.0,4533.0,49263.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,10.3,0.0,3.0,10.3,0.0,0.0,False,False,False,True,False
1097,34.0,185.42,205.0,4.51,36.0,10.0,122.0,6.95,4.37,3.0,81.0,0.0,0.0,0.0,0.0,0.0,23.0,103.0,0.0,7655.0,116736.0,770.0,7678.0,116839.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,7.0,91.0,12.6,1.0,7.0,12.6,0.0,3.2,False,False,False,False,True
1098,133.0,195.57999999999998,247.0,4.54,41.5,22.0,129.0,6.76,4.1,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4596.0,51098.0,553.0,4596.0,51098.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,11.0,0.0,4.0,11.0,0.0,1.6,False,False,False,True,False
1099,152.0,195.57999999999998,256.0,100.0,0.0,23.0,0.0,100.0,100.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,False,False,False,True,False
1100,76.0,177.8,224.0,4.49,31.5,15.0,0.0,100.0,100.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,19212.0,111556.0,846.0,1616.0,12004.0,177.0,20828.0,123560.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,97.0,4.5,1.0,1.0,18.0,8.0,0.0,21.0,5.0,0.0,0.0,False,False,True,False,False
1101,133.0,185.42,203.0,100.0,34.5,0.0,118.0,6.84,4.15,4.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
1102,89.0,193.04,253.0,100.0,0.0,21.0,0.0,100.0,100.0,4.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.449999999999999,False,False,False,True,False
